File1,File2,Distance,Similarity
center426_-5.jpg,center426_-5.jpg,87.4356918334961,0.011307651687542266
center871_+5.jpg,center871_+5.jpg,70.29224395751953,0.014026771279577955
center277_-5.jpg,center277_-5.jpg,155.44773864746094,0.006391910862025295
center277_-5.jpg,center277_-5.jpg,117.5414810180664,0.008435865584027875
center1586_0.jpg,center1586_0.jpg,74.2765121459961,0.013284356188827345
center1586_0.jpg,center1586_0.jpg,103.6387939453125,0.009556685071529314
center210_-5.jpg,center210_-5.jpg,90.2219467163086,0.010962274277152876
center210_-5.jpg,center210_-5.jpg,85.62126159667969,0.011544509760849886
center463_0.jpg,center463_0.jpg,135.36985778808594,0.0073329987742156745
center463_0.jpg,center463_0.jpg,95.81231689453125,0.010329264210146056
center463_0.jpg,center463_0.jpg,88.80878448486328,0.01113476822713867
center1495_+5.jpg,center1495_+5.jpg,97.87236785888672,0.010114049270340392
center1495_+5.jpg,center1495_+5.jpg,108.64160919189453,0.009120624983256146
center1199_0.jpg,center1199_0.jpg,43.874820709228516,0.022284211595620922
center1199_0.jpg,center1199_0.jpg,79.42292022705078,0.012434266216357105
center1199_0.jpg,center1199_0.jpg,75.3392333984375,0.01309942418180568
center108_+5.jpg,center108_+5.jpg,139.06832885742188,0.007139372677301793
center108_+5.jpg,center108_+5.jpg,148.101318359375,0.006706848812629049
center530_0.jpg,center530_0.jpg,181.3780517578125,0.00548311592519884
center530_0.jpg,center530_0.jpg,81.63945007324219,0.012100758162278596
center530_0.jpg,center530_0.jpg,116.73046112060547,0.008493978452828616
center465_0.jpg,center465_0.jpg,172.40939331054688,0.0057667002975390685
center465_0.jpg,center465_0.jpg,91.30717468261719,0.010833394082727947
center383_0.jpg,center383_0.jpg,121.61414337158203,0.008155665998248678
center383_0.jpg,center383_0.jpg,190.92144775390625,0.005210465071534177
center383_0.jpg,center383_0.jpg,133.92909240722656,0.007411300129270282
center1491_-5.jpg,center1491_-5.jpg,53.58171463012695,0.018321154012410586
center455_0.jpg,center455_0.jpg,158.98428344726562,0.006250613988152294
center455_0.jpg,center455_0.jpg,102.732666015625,0.009640164843053127
center455_0.jpg,center455_0.jpg,140.66627502441406,0.007058843043820168
center1513_-5.jpg,center1513_-5.jpg,100.46890258789062,0.00985523618069898
center1513_-5.jpg,center1513_-5.jpg,49.21381759643555,0.01991483714775324
center1513_-5.jpg,center1513_-5.jpg,132.9736785888672,0.007464152739052259
center930_+5.jpg,center930_+5.jpg,79.84986114501953,0.012368605039485605
center930_+5.jpg,center930_+5.jpg,54.35991287231445,0.018063612244232793
center365_0.jpg,center365_0.jpg,134.89996337890625,0.00735835371207477
center1296_+5.jpg,center1296_+5.jpg,133.6263427734375,0.007427966766377207
center1601_0.jpg,center1601_0.jpg,226.3559112548828,0.004398390147326875
center549_+5.jpg,center549_+5.jpg,130.49903869628906,0.007604618329641221
center549_+5.jpg,center549_+5.jpg,78.14089965820312,0.012635691587015562
center549_+5.jpg,center549_+5.jpg,38.94868469238281,0.025032113264812302
center1138_+5.jpg,center1138_+5.jpg,75.22632598876953,0.013118827216562039
center1138_+5.jpg,center1138_+5.jpg,96.5038833618164,0.010256001766506163
center1702_0.jpg,center1702_0.jpg,149.05368041992188,0.0066642817237239525
center1702_0.jpg,center1702_0.jpg,122.66621398925781,0.008086282968821738
center2_0.jpg,center2_0.jpg,80.70316314697266,0.0122394282116243
center1328_+5.jpg,center1328_+5.jpg,121.62236785888672,0.008155118984089393
center1328_+5.jpg,center1328_+5.jpg,153.1143341064453,0.0064886891008419075
center958_0.jpg,center958_0.jpg,27.386127471923828,0.03522847563441264
center506_+5.jpg,center506_+5.jpg,114.30660247802734,0.008672530267211355
center1011_-5.jpg,center1011_-5.jpg,161.0496826171875,0.006170946982736866
center1011_-5.jpg,center1011_-5.jpg,124.29802703857422,0.00798097163726401
center1471_+5.jpg,center1471_+5.jpg,74.55870056152344,0.013234743220415141
center799_+5.jpg,center799_+5.jpg,117.9364242553711,0.008407853239751663
center187_0.jpg,center187_0.jpg,101.50369262695312,0.009755746104087689
center808_0.jpg,center808_0.jpg,53.413482666015625,0.01837779813025197
center808_0.jpg,center808_0.jpg,82.01219177246094,0.012046423286124427
center808_0.jpg,center808_0.jpg,139.7998504638672,0.007102280270223905
center467_0.jpg,center467_0.jpg,85.74380493164062,0.011528200783768485
center467_0.jpg,center467_0.jpg,79.74333953857422,0.012384922468091145
center484_+5.jpg,center484_+5.jpg,65.22269439697266,0.015100563471571984
center482_+5.jpg,center482_+5.jpg,95.3781967163086,0.010375790729344341
center482_+5.jpg,center482_+5.jpg,139.0970916748047,0.007137906919018803
center581_0.jpg,center581_0.jpg,25.612497329711914,0.03757633068443882
center1122_0.jpg,center1122_0.jpg,24.289915084838867,0.03954145344677307
center1122_0.jpg,center1122_0.jpg,40.32368850708008,0.024199195089486453
center1122_0.jpg,center1122_0.jpg,101.43963623046875,0.009761846457070577
center1122_0.jpg,center1122_0.jpg,104.7377700805664,0.009457358512838455
center119_+5.jpg,center119_+5.jpg,68.53466033935547,0.01438131710314858
center1158_-5.jpg,center1158_-5.jpg,93.2684326171875,0.01060800495178356
center1158_-5.jpg,center1158_-5.jpg,76.11176300048828,0.012968190080074656
center1158_-5.jpg,center1158_-5.jpg,92.33634185791016,0.010713940359076234
center819_-5.jpg,center819_-5.jpg,157.03184509277344,0.006327838540472299
center819_-5.jpg,center819_-5.jpg,103.34408569335938,0.009583676864434317
center884_+5.jpg,center884_+5.jpg,82.31038665771484,0.012003305231417941
center884_+5.jpg,center884_+5.jpg,124.83589172363281,0.0079468582953761
center884_+5.jpg,center884_+5.jpg,79.89994049072266,0.012360948523993992
center596_0.jpg,center596_0.jpg,71.09149169921875,0.013871262425422068
center596_0.jpg,center596_0.jpg,57.619441986083984,0.01705918661316148
center596_0.jpg,center596_0.jpg,45.71651840209961,0.02140570475292646
center1127_0.jpg,center1127_0.jpg,86.44073486328125,0.011436317427610358
center1512_-5.jpg,center1512_-5.jpg,41.83300018310547,0.02334648508685198
center1486_0.jpg,center1486_0.jpg,51.98076629638672,0.018874774185140466
center1486_0.jpg,center1486_0.jpg,79.20858764648438,0.012467492937382885
center1486_0.jpg,center1486_0.jpg,180.30807495117188,0.005515474146804053
center1486_0.jpg,center1486_0.jpg,57.91373062133789,0.016973971762667687
center1074_-5.jpg,center1074_-5.jpg,160.77935791015625,0.006181258307103354
center1431_+5.jpg,center1431_+5.jpg,104.19213104248047,0.009506414501633807
center1179_+5.jpg,center1179_+5.jpg,61.538604736328125,0.015990123288105736
center1179_+5.jpg,center1179_+5.jpg,179.9305419921875,0.005526982835452842
center989_+5.jpg,center989_+5.jpg,116.67047882080078,0.008498308241975375
center1645_+5.jpg,center1645_+5.jpg,175.3197021484375,0.005671515932791982
center1220_+5.jpg,center1220_+5.jpg,95.89056396484375,0.010320922482842033
center1220_+5.jpg,center1220_+5.jpg,80.85171508789062,0.012217214983537257
center1220_+5.jpg,center1220_+5.jpg,148.02365112304688,0.006710344247131035
center1462_0.jpg,center1462_0.jpg,75.37904357910156,0.013092596517843997
center1462_0.jpg,center1462_0.jpg,194.39907836914062,0.0051177314056253505
center1147_+5.jpg,center1147_+5.jpg,108.6876220703125,0.009116798970798866
center1147_+5.jpg,center1147_+5.jpg,92.04889678955078,0.010747037681292511
center1147_+5.jpg,center1147_+5.jpg,137.0146026611328,0.007245610107325378
center1147_+5.jpg,center1147_+5.jpg,114.56875610351562,0.00865285769022463
center1147_+5.jpg,center1147_+5.jpg,120.942138671875,0.008200610641173231
center1147_+5.jpg,center1147_+5.jpg,101.67103576660156,0.009739845249767077
center1311_-5.jpg,center1311_-5.jpg,88.80315399169922,0.011135466356698709
center1311_-5.jpg,center1311_-5.jpg,85.4166259765625,0.011571847300208356
center1311_-5.jpg,center1311_-5.jpg,103.83159637451172,0.009539108766668896
center1386_-5.jpg,center1386_-5.jpg,170.7132110595703,0.005823663734603871
center842_+5.jpg,center842_+5.jpg,50.27922058105469,0.01950107643347165
center842_+5.jpg,center842_+5.jpg,65.89385223388672,0.014949056850599876
center842_+5.jpg,center842_+5.jpg,74.21590423583984,0.013295060534863677
center846_0.jpg,center846_0.jpg,99.52386474609375,0.00994788652949059
center846_0.jpg,center846_0.jpg,59.09314727783203,0.01664083252915085
center846_0.jpg,center846_0.jpg,161.823974609375,0.00614160170453438
center229_-5.jpg,center229_-5.jpg,55.81218338012695,0.017601858272354352
center229_-5.jpg,center229_-5.jpg,143.12232971191406,0.00693855006367784
center74_+5.jpg,center74_+5.jpg,76.76587677001953,0.01285911046765851
center716_0.jpg,center716_0.jpg,50.83306121826172,0.019292705784617677
center716_0.jpg,center716_0.jpg,47.434165954589844,0.020646582433928244
center1267_0.jpg,center1267_0.jpg,115.27792358398438,0.008600084772564133
center1267_0.jpg,center1267_0.jpg,115.04781341552734,0.008617137803530546
center1014_-5.jpg,center1014_-5.jpg,167.7080841064453,0.005927398235220645
center1313_0.jpg,center1313_0.jpg,140.29611206054688,0.007077335571494632
center1313_0.jpg,center1313_0.jpg,138.1158905029297,0.007188251438313876
center1506_-5.jpg,center1506_-5.jpg,51.15662384033203,0.01917302015294006
center1442_0.jpg,center1442_0.jpg,121.50308990478516,0.008163059403458675
center968_0.jpg,center968_0.jpg,77.92945861816406,0.012669540847070624
center968_0.jpg,center968_0.jpg,41.43669891357422,0.023564509624949413
center968_0.jpg,center968_0.jpg,20.832666397094727,0.04580292584569835
center968_0.jpg,center968_0.jpg,70.76722717285156,0.013933936692182593
center507_+5.jpg,center507_+5.jpg,84.5280990600586,0.01169206390636358
center507_+5.jpg,center507_+5.jpg,72.71863555908203,0.013565091003326382
center507_+5.jpg,center507_+5.jpg,145.9760284423828,0.006803830601478101
center950_-5.jpg,center950_-5.jpg,79.22752380371094,0.012464550226511476
center1476_-5.jpg,center1476_-5.jpg,39.24283218383789,0.024849145692126873
center1476_-5.jpg,center1476_-5.jpg,174.6052703857422,0.005694589904980394
center1476_-5.jpg,center1476_-5.jpg,120.65653991699219,0.008219862250581127
center877_+5.jpg,center877_+5.jpg,113.96490478515625,0.008698306686451633
center877_+5.jpg,center877_+5.jpg,112.16059875488281,0.008836998133653394
center1089_-5.jpg,center1089_-5.jpg,141.2904815673828,0.007027876980839663
center1089_-5.jpg,center1089_-5.jpg,142.9440460205078,0.006947143891297382
center1089_-5.jpg,center1089_-5.jpg,155.64703369140625,0.006383778718529674
center296_+5.jpg,center296_+5.jpg,87.9772720336914,0.011238825119535561
center231_0.jpg,center231_0.jpg,53.11308670043945,0.018479818117488372
center1377_0.jpg,center1377_0.jpg,100.5385513305664,0.009848476139318007
center408_-5.jpg,center408_-5.jpg,86.72946166992188,0.011398679314395598
center408_-5.jpg,center408_-5.jpg,106.34848022460938,0.00931545558826414
center408_-5.jpg,center408_-5.jpg,87.66413116455078,0.011278518007965487
center508_+5.jpg,center508_+5.jpg,153.4959259033203,0.0064726625906354
center1138_-5.jpg,center1138_-5.jpg,47.73887252807617,0.020517503752758067
center824_-5.jpg,center824_-5.jpg,96.12491607666016,0.01029601919254896
center272_0.jpg,center272_0.jpg,158.94967651367188,0.00625196637965394
center272_0.jpg,center272_0.jpg,61.94352340698242,0.015887258066793707
center1049_+5.jpg,center1049_+5.jpg,84.79386901855469,0.01165584454273451
center1049_+5.jpg,center1049_+5.jpg,97.34988403320312,0.010167780163954214
center1049_+5.jpg,center1049_+5.jpg,111.71392059326172,0.008872018600156672
center1201_0.jpg,center1201_0.jpg,85.47514343261719,0.011564016667740089
center1201_0.jpg,center1201_0.jpg,97.65756225585938,0.010136070435296093
center1201_0.jpg,center1201_0.jpg,93.90420532226562,0.010536940872159523
center739_0.jpg,center739_0.jpg,48.641544342041016,0.020144417609367325
center739_0.jpg,center739_0.jpg,108.02314758300781,0.009172364054510737
center739_0.jpg,center739_0.jpg,86.17424011230469,0.011471278656535711
center739_0.jpg,center739_0.jpg,30.903074264526367,0.03134494160996638
center726_0.jpg,center726_0.jpg,89.98332977294922,0.010991024427172766
center726_0.jpg,center726_0.jpg,105.33280944824219,0.00940443504868319
center726_0.jpg,center726_0.jpg,84.22588348388672,0.011733524595131543
center726_0.jpg,center726_0.jpg,108.2728042602539,0.009151407861907802
center817_+5.jpg,center817_+5.jpg,99.9749984741211,0.009903441595557838
center817_+5.jpg,center817_+5.jpg,120.65653991699219,0.008219862250581127
center817_+5.jpg,center817_+5.jpg,154.44093322753906,0.0064333118647465284
center817_+5.jpg,center817_+5.jpg,121.86878204345703,0.008138763837068992
center257_+5.jpg,center257_+5.jpg,54.08327102661133,0.01815433218402896
center541_+5.jpg,center541_+5.jpg,81.06170654296875,0.01218595179319583
center71_+5.jpg,center71_+5.jpg,49.52777099609375,0.01979109666399709
center1674_-5.jpg,center1674_-5.jpg,82.72242736816406,0.011944230852296763
center1674_-5.jpg,center1674_-5.jpg,177.43731689453125,0.0056042089031806555
center1260_-5.jpg,center1260_-5.jpg,131.6472625732422,0.007538791080953084
center1309_+5.jpg,center1309_+5.jpg,180.8203582763672,0.005499934162927996
center965_0.jpg,center965_0.jpg,43.15089797973633,0.022649595948398694
center965_0.jpg,center965_0.jpg,130.80137634277344,0.007587174183972998
center965_0.jpg,center965_0.jpg,57.00876998901367,0.017238772692291026
center1175_0.jpg,center1175_0.jpg,106.96728515625,0.009262064879679083
center1175_0.jpg,center1175_0.jpg,57.9741325378418,0.016956586845229684
center1175_0.jpg,center1175_0.jpg,101.79390716552734,0.00972820303823763
center1378_0.jpg,center1378_0.jpg,139.7998504638672,0.007102280270223905
center754_+5.jpg,center754_+5.jpg,163.3401336669922,0.0060849408947563155
center754_+5.jpg,center754_+5.jpg,139.15818786621094,0.007134795442379418
center754_+5.jpg,center754_+5.jpg,127.74192810058594,0.007767477268312317
center754_+5.jpg,center754_+5.jpg,99.81482696533203,0.009919175880189505
center1453_0.jpg,center1453_0.jpg,102.39628601074219,0.009671527272228198
center773_0.jpg,center773_0.jpg,85.7787857055664,0.011523553733431132
center773_0.jpg,center773_0.jpg,66.7607650756836,0.01475780267361321
center1339_-5.jpg,center1339_-5.jpg,154.0584259033203,0.00644918194012562
center409_0.jpg,center409_0.jpg,147.86480712890625,0.0067175044208673965
center801_-5.jpg,center801_-5.jpg,64.95382690429688,0.01516212245653406
center801_-5.jpg,center801_-5.jpg,97.81104278564453,0.010120326350257707
center55_-5.jpg,center55_-5.jpg,186.357177734375,0.005337398930174677
center526_0.jpg,center526_0.jpg,60.794734954833984,0.016182608449261962
center1666_-5.jpg,center1666_-5.jpg,180.06942749023438,0.005522743479453112
center567_-5.jpg,center567_-5.jpg,140.2355194091797,0.007080371879419763
center1092_+5.jpg,center1092_+5.jpg,134.7998504638672,0.007363778358990712
center392_0.jpg,center392_0.jpg,80.58535766601562,0.012257101379559801
center392_0.jpg,center392_0.jpg,90.8570327758789,0.010886482719726974
center999_+5.jpg,center999_+5.jpg,110.58480834960938,0.008961793408891944
center999_+5.jpg,center999_+5.jpg,105.6219711303711,0.009378929965356378
center999_+5.jpg,center999_+5.jpg,86.68333435058594,0.011404675784815401
center999_+5.jpg,center999_+5.jpg,74.89325714111328,0.013176401141153222
center1571_+5.jpg,center1571_+5.jpg,139.37359619140625,0.007123846842510547
center222_+5.jpg,center222_+5.jpg,39.54743957519531,0.02466246970158246
center763_0.jpg,center763_0.jpg,78.53661346435547,0.012572825978417506
center763_0.jpg,center763_0.jpg,118.53269958496094,0.008365911616421114
center763_0.jpg,center763_0.jpg,140.0963897705078,0.007087353557567931
center788_+5.jpg,center788_+5.jpg,73.2734603881836,0.013463759393645988
center788_+5.jpg,center788_+5.jpg,101.57755279541016,0.00974872155504128
center1572_0.jpg,center1572_0.jpg,142.67445373535156,0.006960179586567286
center253_-5.jpg,center253_-5.jpg,64.23394775390625,0.015329441716029204
center384_0.jpg,center384_0.jpg,128.5690460205078,0.007717892743006867
center384_0.jpg,center384_0.jpg,48.15599822998047,0.020343397266014536
center384_0.jpg,center384_0.jpg,49.81967544555664,0.01967741807149683
center1187_+5.jpg,center1187_+5.jpg,103.8508529663086,0.009537356842688985
center1187_+5.jpg,center1187_+5.jpg,68.51277160644531,0.014385845606352988
center1187_+5.jpg,center1187_+5.jpg,122.06555938720703,0.00812575025034951
center1221_0.jpg,center1221_0.jpg,70.29936218261719,0.014025370906386598
center1221_0.jpg,center1221_0.jpg,92.94084167480469,0.010644997236257508
center1221_0.jpg,center1221_0.jpg,57.9482536315918,0.016964030966034858
center1221_0.jpg,center1221_0.jpg,85.63877868652344,0.011542175630362953
center1221_0.jpg,center1221_0.jpg,93.08061218261719,0.010629182536131128
center891_-5.jpg,center891_-5.jpg,91.39474487304688,0.01082312637341041
center1464_0.jpg,center1464_0.jpg,145.76693725585938,0.006813523663416755
center565_+5.jpg,center565_+5.jpg,72.31182098388672,0.013640365040445402
center1551_-5.jpg,center1551_-5.jpg,127.36168670654297,0.007790486598124665
center410_+5.jpg,center410_+5.jpg,89.87213134765625,0.011004473925831296
center424_-5.jpg,center424_-5.jpg,69.36137390136719,0.014212343286556675
center829_+5.jpg,center829_+5.jpg,61.97580337524414,0.01587911461869657
center829_+5.jpg,center829_+5.jpg,111.11705780029297,0.008919249395406333
center91_0.jpg,center91_0.jpg,82.85529327392578,0.011925305618255383
center91_0.jpg,center91_0.jpg,54.79050827026367,0.017924195907227464
center1238_-5.jpg,center1238_-5.jpg,139.5385284423828,0.007115486486753519
center945_-5.jpg,center945_-5.jpg,79.98749542236328,0.012347585201700996
center945_-5.jpg,center945_-5.jpg,109.69959259033203,0.00903345691343886
center945_-5.jpg,center945_-5.jpg,112.37437438964844,0.008820335330479268
center1583_0.jpg,center1583_0.jpg,159.8436737060547,0.006217216860064523
center1583_0.jpg,center1583_0.jpg,140.08926391601562,0.007087711511453182
center1583_0.jpg,center1583_0.jpg,141.1842803955078,0.007033126286663642
center1635_-5.jpg,center1635_-5.jpg,124.31009674072266,0.007980202920671954
center1635_-5.jpg,center1635_-5.jpg,174.7626953125,0.0056894894461082006
center1474_0.jpg,center1474_0.jpg,45.0111083984375,0.02173388198650653
center26_0.jpg,center26_0.jpg,99.32774353027344,0.009967332711895933
center830_+5.jpg,center830_+5.jpg,53.730812072753906,0.018271243603524386
center830_+5.jpg,center830_+5.jpg,67.12674713134766,0.014678522637694862
center830_+5.jpg,center830_+5.jpg,96.40020751953125,0.01026691857714445
center830_+5.jpg,center830_+5.jpg,140.2355194091797,0.007080371879419763
center1469_+5.jpg,center1469_+5.jpg,72.19418334960938,0.013662287824478293
center1469_+5.jpg,center1469_+5.jpg,107.85175323486328,0.009186806553702047
center1469_+5.jpg,center1469_+5.jpg,115.02608489990234,0.008618751558002813
center1259_0.jpg,center1259_0.jpg,90.00555419921875,0.010988340313943
center1259_0.jpg,center1259_0.jpg,155.44451904296875,0.006392042406582118
center1259_0.jpg,center1259_0.jpg,54.69917678833008,0.017953586707398463
center1259_0.jpg,center1259_0.jpg,210.89808654785156,0.004719249787912438
center1259_0.jpg,center1259_0.jpg,71.1547622680664,0.013859099088773117
center1259_0.jpg,center1259_0.jpg,110.68875122070312,0.008953453137137732
center326_0.jpg,center326_0.jpg,140.22125244140625,0.0070810871785385665
center326_0.jpg,center326_0.jpg,89.42594909667969,0.011058772509325186
center326_0.jpg,center326_0.jpg,82.64986419677734,0.011954592031944095
center326_0.jpg,center326_0.jpg,113.96490478515625,0.008698306686451633
center1239_-5.jpg,center1239_-5.jpg,145.5094451904297,0.00682549851103608
center1239_-5.jpg,center1239_-5.jpg,101.23734283447266,0.00978116187564704
center1083_-5.jpg,center1083_-5.jpg,132.13629150390625,0.007511100006647397
center168_-5.jpg,center168_-5.jpg,151.28118896484375,0.006566799266525716
center1436_-5.jpg,center1436_-5.jpg,153.43728637695312,0.006475120247575337
center1436_-5.jpg,center1436_-5.jpg,167.64247131347656,0.005929704375247067
center892_+5.jpg,center892_+5.jpg,132.3215789794922,0.007500661240696993
center1568_0.jpg,center1568_0.jpg,105.418212890625,0.00939688773976861
center1568_0.jpg,center1568_0.jpg,106.59737396240234,0.009293907120348766
center1057_-5.jpg,center1057_-5.jpg,143.3038787841797,0.006929820656419056
center940_0.jpg,center940_0.jpg,45.49725341796875,0.021506646661704806
center298_0.jpg,center298_0.jpg,72.98629760742188,0.013516016240008283
center103_0.jpg,center103_0.jpg,136.01470947265625,0.007298486446081674
center103_0.jpg,center103_0.jpg,117.92794036865234,0.008408453025421984
center411_-5.jpg,center411_-5.jpg,93.42911529541016,0.010589954135137452
center411_-5.jpg,center411_-5.jpg,80.39900207519531,0.012285162895193892
center411_-5.jpg,center411_-5.jpg,84.4393310546875,0.011704211487329249
center796_+5.jpg,center796_+5.jpg,122.74771118164062,0.008080957542173606
center796_+5.jpg,center796_+5.jpg,156.6811981201172,0.0063419102082052144
center796_+5.jpg,center796_+5.jpg,89.53211975097656,0.011045803442476151
center1171_-5.jpg,center1171_-5.jpg,145.5609893798828,0.0068230980442416525
center1171_-5.jpg,center1171_-5.jpg,148.1046905517578,0.006706697128705526
center1171_-5.jpg,center1171_-5.jpg,52.009613037109375,0.01886450292138428
center1171_-5.jpg,center1171_-5.jpg,100.63299560546875,0.00983932426711027
center1171_-5.jpg,center1171_-5.jpg,133.0300750732422,0.007461012011323124
center1171_-5.jpg,center1171_-5.jpg,96.21330261230469,0.01028665803062045
center798_+5.jpg,center798_+5.jpg,125.06797790527344,0.00793222844227257
center1159_+5.jpg,center1159_+5.jpg,109.20164489746094,0.009074274716411607
center1159_+5.jpg,center1159_+5.jpg,140.04641723632812,0.007089864596308502
center1159_+5.jpg,center1159_+5.jpg,93.88822937011719,0.010538714934804405
center925_0.jpg,center925_0.jpg,71.23201751708984,0.01384427618629652
center925_0.jpg,center925_0.jpg,172.53695678710938,0.00576246131379827
center1200_0.jpg,center1200_0.jpg,60.934391021728516,0.01614611823097072
center1200_0.jpg,center1200_0.jpg,94.55157470703125,0.01046555227442436
center1200_0.jpg,center1200_0.jpg,80.2869873046875,0.012302092046439197
center292_0.jpg,center292_0.jpg,134.95555114746094,0.007355345122431771
center292_0.jpg,center292_0.jpg,241.93800354003906,0.004116276520874545
center292_0.jpg,center292_0.jpg,58.76223373413086,0.016732975618829474
center1148_0.jpg,center1148_0.jpg,36.30426788330078,0.026806584252726993
center1148_0.jpg,center1148_0.jpg,87.03447723388672,0.011359185985091242
center1148_0.jpg,center1148_0.jpg,47.29693603515625,0.020705247208064735
center1148_0.jpg,center1148_0.jpg,39.96248245239258,0.024412582932741445
center1148_0.jpg,center1148_0.jpg,29.78254508972168,0.032485942831734886
center1148_0.jpg,center1148_0.jpg,100.608154296875,0.009841729799345006
center1148_0.jpg,center1148_0.jpg,110.7926025390625,0.008945135700285541
center489_-5.jpg,center489_-5.jpg,58.62593460083008,0.01677122558656009
center372_-5.jpg,center372_-5.jpg,220.20672607421875,0.004520658199445899
center1545_0.jpg,center1545_0.jpg,104.18253326416016,0.009507281950402877
center1545_0.jpg,center1545_0.jpg,110.49434661865234,0.008969064623700894
center1065_+5.jpg,center1065_+5.jpg,72.97944641113281,0.013517267950919875
center1065_+5.jpg,center1065_+5.jpg,89.20201873779297,0.01108622638376738
center1065_+5.jpg,center1065_+5.jpg,62.585941314697266,0.015726746814218505
center1065_+5.jpg,center1065_+5.jpg,81.22807312011719,0.012161296769525648
center1065_+5.jpg,center1065_+5.jpg,65.39112854003906,0.015062253376170906
center1065_+5.jpg,center1065_+5.jpg,83.99404907226562,0.011765529597839922
center1111_+5.jpg,center1111_+5.jpg,81.48619842529297,0.012123240240071087
center918_+5.jpg,center918_+5.jpg,49.39635467529297,0.019842705021882352
center918_+5.jpg,center918_+5.jpg,70.93659210205078,0.013901131132002732
center918_+5.jpg,center918_+5.jpg,107.14009857177734,0.009247263625677722
center918_+5.jpg,center918_+5.jpg,99.15139770507812,0.00998488311610748
center735_-5.jpg,center735_-5.jpg,123.46659088134766,0.008034284484848522
center726_+5.jpg,center726_+5.jpg,35.608985900878906,0.027315697919291233
center726_+5.jpg,center726_+5.jpg,51.54609680175781,0.01903090925616662
center726_+5.jpg,center726_+5.jpg,55.919586181640625,0.01756864494426963
center726_+5.jpg,center726_+5.jpg,67.01492309570312,0.014702655747958576
center86_+5.jpg,center86_+5.jpg,71.49825286865234,0.01379343584750567
center1067_+5.jpg,center1067_+5.jpg,101.76934814453125,0.009730527808677298
center1067_+5.jpg,center1067_+5.jpg,54.94542694091797,0.01787456195581572
center1067_+5.jpg,center1067_+5.jpg,93.53608703613281,0.010577971136226404
center1067_+5.jpg,center1067_+5.jpg,99.52889251708984,0.00994738900391249
center1067_+5.jpg,center1067_+5.jpg,130.2036895751953,0.007621736882840334
center1067_+5.jpg,center1067_+5.jpg,86.34233856201172,0.011449201114417327
center1067_+5.jpg,center1067_+5.jpg,125.09196472167969,0.007930719472944056
center1067_+5.jpg,center1067_+5.jpg,59.79966735839844,0.01644745840639648
center1067_+5.jpg,center1067_+5.jpg,115.00434875488281,0.008620366483958287
center1067_+5.jpg,center1067_+5.jpg,94.89994812011719,0.010427534316780588
center1564_-5.jpg,center1564_-5.jpg,134.6254119873047,0.007373249491722139
center1564_-5.jpg,center1564_-5.jpg,75.03998565673828,0.013150975652654993
center1564_-5.jpg,center1564_-5.jpg,113.2784194946289,0.008750558543093957
center257_0.jpg,center257_0.jpg,41.26742172241211,0.023658883349152914
center884_0.jpg,center884_0.jpg,36.715118408203125,0.02651456609990379
center884_0.jpg,center884_0.jpg,100.02499389648438,0.009898540563384281
center1597_-5.jpg,center1597_-5.jpg,185.76329040527344,0.005354371289079431
center1169_0.jpg,center1169_0.jpg,148.66404724121094,0.00668163141671772
